,leiden_labels,desc_labels,ctec_db_labels
D72_96,0,2,0
D73_4,0,2,0
D73_9,0,2,0
D73_12,0,2,0
D73_21,14,11,4
D73_22,0,2,0
D73_28,0,2,0
D73_42,0,2,0
D73_45,0,2,0
D73_55,14,2,0
D73_61,0,2,0
D73_62,0,2,0
D73_67,0,2,0
D73_72,0,2,0
D73_76,14,11,4
D73_85,14,11,4
D73_87,0,2,0
D73_91,0,2,0
D73_92,0,2,0
D74_1,0,2,0
D74_2,0,2,0
D74_3,0,2,0
D74_5,0,2,0
D74_10,0,2,0
D74_16,0,2,0
D74_21,0,8,2
D74_33,0,2,0
D74_35,0,2,0
D74_36,0,2,0
D74_49,0,2,0
D74_51,0,2,0
D74_53,0,2,0
D74_61,0,2,0
D74_65,0,2,0
D74_77,0,2,0
D74_82,0,2,0
D74_83,0,2,0
D74_86,14,11,4
D74_92,0,2,0
D28-1_4,0,2,0
D28-1_43,14,11,4
D28-2_38,0,2,0
D28-2_73,0,2,0
D28-3_6,0,2,0
D28-3_27,0,2,0
D28-3_30,0,2,0
D28-3_37,0,2,0
D28-3_41,0,2,0
D28-3_89,0,2,0
D28-4_31,0,2,0
D28-4_77,0,2,0
D28-4_88,0,2,0
D28-5_1,0,2,0
D28-5_5,0,2,0
D28-5_73,0,2,0
D28-6_3,0,2,0
D28-6_53,0,2,0
D28-6_86,0,2,0
D28-6_87,0,2,0
D28-7_40,12,2,0
D28-8_4,14,10,13
D28-8_29,0,2,0
D28-8_85,0,2,0
D28-8_88,0,2,0
D29-1_8,0,2,0
D29-1_21,0,2,0
D29-1_24,0,2,0
D29-1_36,14,11,4
D29-1_40,0,2,0
D29-1_48,0,2,0
D29-1_52,0,2,0
D29-1_53,0,2,0
D29-1_70,0,2,0
D29-1_75,0,2,0
D29-1_77,0,2,0
D29-1_78,0,2,0
D29-1_79,0,2,0
D29-1_81,0,2,0
D29-1_82,0,2,0
D29-1_84,0,2,0
D29-1_88,0,2,0
D29-1_92,0,2,0
D29-1_94,0,2,0
D29-2_5,0,2,0
D29-2_11,0,2,0
D29-2_18,0,2,0
D29-2_20,0,2,0
D29-2_24,0,2,0
D29-2_26,0,2,0
D29-2_27,0,2,0
D29-2_30,0,2,0
D29-2_50,0,2,0
D29-2_53,0,2,0
D29-2_54,14,11,4
D29-2_56,0,2,0
D29-2_60,0,2,0
D29-2_62,0,2,0
D29-2_66,0,2,0
D29-2_70,0,2,0
D29-2_72,0,2,0
D29-2_79,0,2,0
D29-2_80,0,2,0
D29-2_81,0,2,0
D29-2_89,0,2,0
D29-3_5,0,2,0
D29-3_7,0,2,0
D29-3_21,0,2,0
D29-3_23,0,2,0
D29-3_24,0,2,0
D29-3_28,0,2,0
D29-3_36,14,11,4
D29-3_37,0,2,0
D29-3_39,0,2,0
D29-3_48,0,11,4
D29-3_51,0,2,0
D29-3_52,0,2,0
D29-3_59,0,2,0
D29-3_61,0,2,0
D29-3_64,0,2,0
D29-3_78,0,2,0
D29-3_83,14,11,4
D29-3_86,0,2,0
D29-3_87,0,2,0
D29-3_94,0,2,0
D29-4_19,14,11,4
D29-4_23,14,11,4
D29-4_27,0,2,0
D29-4_31,0,2,0
D29-4_39,0,2,0
D29-4_42,0,2,0
D29-4_44,0,2,0
D29-4_52,0,2,0
D29-4_59,0,2,0
D29-4_63,5,2,0
D29-4_67,14,8,2
D29-4_73,0,2,0
D29-4_79,0,2,0
D29-4_88,0,2,0
D29-4_92,0,2,0
D29-4_94,0,2,0
D29-5_10,0,2,0
D29-5_12,0,2,0
D29-5_14,0,2,0
D29-5_20,14,8,2
D29-5_21,0,2,0
D29-5_22,0,2,0
D29-5_23,0,2,0
D29-5_30,0,2,0
D29-5_34,0,2,0
D29-5_37,0,2,0
D29-5_40,0,2,0
D29-5_48,0,2,0
D29-5_52,0,2,0
D29-5_53,0,2,0
D29-5_55,0,2,0
D29-5_58,0,2,0
D29-5_60,0,2,0
D29-5_61,0,2,0
D29-5_62,0,2,0
D29-5_63,14,2,0
D29-5_69,0,2,0
D29-5_70,0,2,0
D29-5_86,0,2,0
D29-5_91,0,2,0
D29-6_3,0,2,0
D29-6_16,0,2,0
D29-6_28,0,2,0
D29-6_32,0,2,0
D29-6_39,0,2,0
D29-6_43,0,2,0
D29-6_50,0,2,0
D29-6_56,0,2,0
D29-6_59,0,2,0
D29-6_62,0,2,0
D29-6_67,0,2,0
D29-6_70,0,2,0
D29-6_72,0,2,0
D29-6_77,0,2,0
D29-6_79,0,2,0
D29-6_80,0,2,0
D29-7_2,0,2,0
D29-7_3,0,2,0
D29-7_12,0,2,0
D29-7_14,0,2,0
D29-7_17,0,2,0
D29-7_31,0,2,0
D29-7_37,0,2,0
D29-7_39,0,2,0
D29-7_41,0,2,0
D29-7_42,0,2,0
D29-7_45,0,2,0
D29-7_48,0,2,0
D29-7_52,0,2,0
D29-7_58,0,2,0
D29-7_62,14,11,4
D29-7_68,0,2,0
D29-7_69,0,2,0
D29-7_74,0,2,0
D29-7_75,0,2,0
D29-7_86,0,2,0
D29-7_87,0,2,0
D29-8_8,0,2,0
D29-8_11,0,2,0
D29-8_12,0,2,0
D29-8_23,0,2,0
D29-8_34,0,2,0
D29-8_49,0,2,0
D29-8_50,0,2,0
D29-8_74,0,2,0
D29-8_87,0,2,0
D29-8_90,0,2,0
D29-8_91,0,2,0
D29-8_94,0,2,0
D30-1_14,0,2,0
D30-1_20,5,6,14
D30-1_26,0,2,0
D30-1_32,0,2,0
D30-1_33,0,2,0
D30-1_39,0,2,0
D30-1_41,0,2,0
D30-1_45,0,2,0
D30-1_51,0,2,0
D30-1_53,0,2,0
D30-1_57,0,2,0
D30-1_65,0,2,0
D30-1_67,0,2,0
D30-1_69,14,11,4
D30-1_74,0,2,0
D30-1_85,0,2,0
D30-1_89,0,2,0
D30-1_93,0,2,0
D30-1_94,0,2,0
D30-2_7,0,2,0
D30-2_30,0,2,0
D30-2_32,0,2,0
D30-2_33,0,2,0
D30-2_44,0,2,0
D30-2_46,0,2,0
D30-2_48,0,2,0
D30-2_57,0,2,0
D30-2_61,0,2,0
D30-2_71,0,2,0
D30-2_83,0,2,0
D30-2_87,0,2,0
D30-3_3,0,2,0
D30-3_9,0,2,0
D30-3_10,0,2,0
D30-3_13,0,2,0
D30-3_14,14,11,4
D30-3_36,0,2,0
D30-3_38,0,2,0
D30-3_51,0,2,0
D30-3_52,0,2,0
D30-3_53,0,2,0
D30-3_55,0,2,0
D30-3_58,0,2,0
D30-3_67,0,2,0
D30-3_71,0,2,0
D30-3_77,0,2,0
D30-3_78,0,2,0
D30-3_81,0,2,0
D30-3_89,14,11,4
D30-4_1,0,2,0
D30-4_2,14,11,4
D30-4_8,0,2,0
D30-4_9,14,11,4
D30-4_15,0,2,0
D30-4_33,0,2,0
D30-4_34,14,11,4
D30-4_48,0,2,0
D30-4_61,0,2,0
D30-4_67,0,2,0
D30-4_71,0,2,0
D30-4_76,0,2,0
D30-4_79,0,2,0
D30-4_83,0,2,0
D30-4_90,0,2,0
D30-5_7,0,2,0
D30-5_21,0,2,0
D30-5_32,0,2,0
D30-5_40,0,2,0
D30-5_49,0,2,0
D30-5_56,0,2,0
D30-5_57,0,2,0
D30-5_69,0,2,0
D30-6_11,0,2,0
D30-6_14,0,2,0
D30-6_15,0,2,0
D30-6_18,0,2,0
D30-6_21,0,2,0
D30-6_38,0,2,0
D30-6_47,0,2,0
D30-6_54,0,2,0
D30-6_56,0,2,0
D30-6_59,0,2,0
D30-6_60,0,2,0
D30-6_68,14,11,4
D30-6_76,14,11,4
D30-6_79,0,2,0
D30-6_94,0,2,0
D30-7_3,0,2,0
D30-7_4,0,2,0
D30-7_21,0,2,0
D30-7_22,0,2,0
D30-7_23,14,6,14
D30-7_44,0,2,0
D30-7_48,0,2,0
D30-7_54,0,2,0
D30-7_56,0,2,0
D30-7_62,0,2,0
D30-7_63,14,11,4
D30-7_70,0,2,0
D30-7_76,0,2,0
D30-7_79,0,2,0
D30-7_80,0,2,0
D30-7_82,10,8,2
D30-7_94,0,2,0
D30-8_6,0,2,0
D30-8_12,0,2,0
D30-8_14,0,2,0
D30-8_17,0,2,0
D30-8_27,0,2,0
D30-8_35,0,2,0
D30-8_45,0,2,0
D30-8_46,0,2,0
D30-8_49,14,8,2
D30-8_51,0,2,0
D30-8_59,0,2,0
D30-8_62,14,11,4
D30-8_68,0,2,0
D30-8_73,0,2,0
D30-8_74,0,2,0
D30-8_80,0,2,0
D30-8_85,0,2,0
D31-1_1,0,2,0
D31-1_10,14,11,4
D31-1_14,0,2,0
D31-1_20,0,2,0
D31-1_26,0,2,0
D31-1_28,14,11,4
D31-1_29,14,8,2
D31-1_34,14,11,4
D31-1_39,14,11,4
D31-1_47,0,2,0
D31-1_53,0,2,0
D31-1_54,0,2,0
D31-1_56,14,11,4
D31-1_63,0,2,0
D31-1_68,0,2,0
D31-1_73,0,2,0
D31-1_74,14,11,4
D31-1_86,0,2,0
D31-2_1,14,11,4
D31-2_3,14,11,4
D31-2_23,14,8,2
D31-2_27,0,2,0
D31-2_28,14,11,4
D31-2_34,0,2,0
D31-2_43,0,2,0
D31-2_46,0,2,0
D31-2_47,14,11,4
D31-2_48,14,11,4
D31-2_49,10,11,4
D31-2_52,0,2,0
D31-2_58,0,2,0
D31-2_65,14,11,4
D31-2_66,0,2,0
D31-2_71,14,2,0
D31-2_72,14,11,4
D31-2_92,0,2,0
D31-3_4,14,11,4
D31-3_10,14,11,4
D31-3_17,14,11,4
D31-3_31,10,2,0
D31-3_33,0,2,0
D31-3_43,0,2,0
D31-3_50,0,2,0
D31-3_66,0,2,0
D31-3_68,0,2,0
D31-3_75,0,2,0
D31-3_80,14,11,4
D31-3_83,0,2,0
D31-3_87,0,2,0
D31-3_92,14,11,4
D31-4_10,0,2,0
D31-4_12,0,2,0
D31-4_17,0,2,0
D31-4_19,0,2,0
D31-4_21,0,2,0
D31-4_25,0,2,0
D31-4_34,0,2,0
D31-4_39,14,11,4
D31-4_44,14,11,4
D31-4_45,0,2,0
D31-4_49,0,2,0
D31-4_51,14,11,4
D31-4_58,0,2,0
D31-4_63,0,2,0
D31-4_64,0,2,0
D31-4_65,14,11,4
D31-4_66,0,2,0
D31-4_74,0,2,0
D31-4_75,0,2,0
D31-4_82,14,11,4
D31-4_83,0,2,0
D31-4_85,0,2,0
D31-4_92,0,2,0
D31-4_94,14,11,4
D31-5_3,0,2,0
D31-5_5,0,2,0
D31-5_9,0,2,0
D31-5_15,0,2,0
D31-5_22,0,2,0
D31-5_26,0,2,0
D31-5_27,10,8,2
D31-5_29,0,2,0
D31-5_30,14,11,4
D31-5_32,0,2,0
D31-5_38,0,2,0
D31-5_52,0,2,0
D31-5_61,0,2,0
D31-5_74,0,2,0
D31-5_80,14,11,4
D31-5_85,0,2,0
D31-5_94,14,11,4
D31-6_15,0,2,0
D31-6_16,0,2,0
D31-6_19,0,2,0
D31-6_20,0,2,0
D31-6_22,0,2,0
D31-6_31,0,2,0
D31-6_42,14,11,4
D31-6_47,0,2,0
D31-6_49,0,2,0
D31-6_58,0,2,0
D31-6_65,0,2,0
D31-6_67,0,2,0
D31-6_76,0,2,0
D31-6_80,14,11,4
D31-6_85,0,2,0
D31-6_87,0,2,0
D31-6_92,0,2,0
D31-7_1,0,2,0
D31-7_3,0,2,0
D31-7_22,0,2,0
D31-7_34,14,11,4
D31-7_39,0,2,0
D31-7_40,14,11,4
D31-7_45,0,2,0
D31-7_46,0,2,0
D31-7_47,0,2,0
D31-7_53,0,2,0
D31-7_55,0,2,0
D31-7_59,0,2,0
D31-7_60,14,11,4
D31-7_67,0,2,0
D31-7_69,0,2,0
D31-7_72,0,2,0
D31-7_76,0,2,0
D31-7_84,0,2,0
D31-7_85,0,2,0
D31-7_87,0,2,0
D31-7_91,0,2,0
D31-7_94,0,2,0
D31-8_3,0,2,0
D31-8_8,0,2,0
D31-8_13,14,11,4
D31-8_21,0,2,0
D31-8_29,14,11,4
D31-8_31,0,2,0
D31-8_41,0,2,0
D31-8_42,14,11,4
D31-8_43,0,2,0
D31-8_48,0,2,0
D31-8_49,0,2,0
D31-8_50,14,11,4
D31-8_60,0,2,0
D31-8_64,0,11,4
D31-8_73,14,11,4
D31-8_74,14,11,4
D31-8_78,0,2,0
D31-8_83,0,2,0
D31-8_84,0,2,0
D31-8_88,0,2,0
10th_C11_S96,10,2,0
10th_C13_S61,10,8,2
10th_C14_S53,10,8,2
10th_C17_S97,10,8,2
10th_C1_S59,10,8,2
10th_C20_S54,10,8,2
10th_C23_S98,10,8,2
10th_C32_S56,14,8,2
10th_C33_S64,10,8,2
10th_C37_S49,10,8,2
10th_C51_S80,10,8,2
10th_C61_S68,10,8,2
10th_C64_S112,10,8,2
10th_C66_S126,10,8,2
10th_C81_S70,10,2,0
10th_C84_S115,10,8,2
10th_C85_S86,10,8,2
11th-C21_S4,10,8,2
11th-C22_S65,10,2,0
11th-C27_S19,10,8,2
11th-C30_S66,10,8,2
11th-C41_S60,10,8,2
11th-C44_S15,10,8,2
11th-C49_S23,10,8,2
11th-C51_S39,10,2,0
11th-C53_S78,10,8,2
11th-C54_S86,10,8,2
11th-C66_S88,10,8,2
12th-C10_S155,10,2,0
12th-C12_S139,10,8,2
12th-C14_S190,10,8,2
12th-C15_S183,10,8,2
12th-C21_S184,10,8,2
12th-C24_S141,10,8,2
12th-C25_S185,10,8,2
12th-C26_S192,10,8,2
12th-C30_S157,10,8,2
12th-C33_S200,10,8,2
12th-C35_S151,10,8,2
12th-C38_S194,10,8,2
12th-C3_S181,10,2,0
12th-C40_S144,10,8,2
12th-C42_S159,10,8,2
12th-C47_S153,10,8,2
12th-C48_S160,10,8,2
12th-C4_S154,10,2,0
12th-C51_S217,10,8,2
12th-C55_S203,10,8,2
12th-C59_S169,10,8,2
12th-C60_S176,10,8,2
12th-C64_S163,10,8,2
12th-C65_S170,10,8,2
12th-C67_S205,10,8,2
12th-C74_S214,10,8,2
12th-C7_S196,10,8,2
12th-C84_S165,10,8,2
12th-C85_S137,10,8,2
12th-C8_S189,10,11,4
12th-C90_S166,10,8,2
12th-C93_S209,10,2,0
12th-C96_S167,10,8,2
13th_C12_S178,10,8,2
13th_C15_S134,10,8,2
13th_C16_S193,10,8,2
13th_C17_S186,10,2,0
13th_C21_S135,10,8,2
13th_C34_S181,10,8,2
13th_C38_S145,10,8,2
13th_C39_S153,10,8,2
13th_C46_S183,10,8,2
13th_C52_S198,10,8,2
13th_C57_S171,10,8,2
13th_C5_S184,10,8,2
13th_C63_S172,10,8,2
13th_C68_S165,10,8,2
13th_C70_S201,10,8,2
13th_C71_S208,10,8,2
13th_C75_S159,10,8,2
13th_C80_S167,10,8,2
13th_C81_S160,10,8,2
13th_C89_S211,10,8,2
13th_C94_S219,10,8,2
13th_C96_S204,10,8,2
1st-61_S27,10,8,2
1st-C11_S58,10,8,2
1st-C13_S19,10,8,2
1st-C32_S14,10,11,4
1st-C39_S23,10,8,2
1st-C58_S76,10,11,4
1st-C64_S79,10,8,2
1st-C77_S86,6,8,2
1st-C79_S46,10,8,2
1st-C90_S91,10,8,2
1st-C96_S94,10,2,0
2nd-C15_S25,10,8,2
2nd-C17_S32,10,8,2
2nd-C19_S39,10,8,2
2nd-C27_S51,10,8,2
2nd-C32_S62,10,8,2
2nd-C37_S73,10,8,2
2nd-C38_S74,10,8,2
2nd-C49_S4,10,8,2
2nd-C51_S6,10,8,2
2nd-C52_S10,10,8,2
2nd-C5_S8,10,8,2
2nd-C62_S29,10,8,2
2nd-C72_S48,10,8,2
2nd-C76_S60,10,8,2
2nd-C7_S15,10,8,2
2nd-C81_S64,10,8,2
2nd-C86_S77,10,8,2
2nd-C87_S76,10,8,2
2nd-C88_S84,10,8,2
2nd-C93_S88,10,8,2
2nd-C95_S95,10,8,2
3rd-C11_S58,10,2,0
3rd-C25_S15,10,2,0
3rd-C33_S50,10,8,2
3rd-C36_S2,10,8,2
3rd-C4_S25,10,2,0
3rd-C56_S90,10,2,0
3rd-C58_S3,10,8,2
3rd-C59_S91,10,8,2
3rd-C60_S10,10,8,2
3rd-C65_S20,10,8,2
3rd-C71_S80,10,8,2
3rd-C82_S11,10,8,2
3rd-C84_S75,10,8,2
3rd-C87_S88,10,8,2
3rd-C88_S24,10,8,2
3rd-C92_S86,10,2,0
3rd-C96_S79,10,8,2
4th-61_S28,10,8,2
4th-C14_S26,10,8,2
4th-C24_S43,10,11,4
4th-C28_S55,10,8,2
4th-C45_S87,10,2,0
4th-C49_S4,10,8,2
4th-C5_S8,10,8,2
4th-C67_S40,10,8,2
4th-C7_S15,10,8,2
4th-C8_S14,10,8,2
4th-C93_S88,10,8,2
5th-C12_S90,12,5,13
5th-C14_S97,10,8,2
5th-C16_S98,6,3,12
5th-C18_S96,10,8,2
5th-C25_S108,11,3,12
5th-C49_S89,10,8,2
5th-C5_S85,10,8,2
5th-C64_S99,11,3,12
5th-C80_S116,10,8,2
5th-C90_S115,14,11,4
6th-C12_S18,10,8,2
6th-C15_S22,10,2,0
6th-C16_S29,10,8,2
6th-C19_S35,10,2,0
6th-C1_S3,10,8,2
6th-C20_S34,10,8,2
6th-C22_S39,10,2,0
6th-C25_S43,10,8,2
6th-C28_S49,10,8,2
6th-C29_S50,10,8,2
6th-C2_S2,10,8,2
6th-C30_S51,10,8,2
6th-C40_S73,10,8,2
6th-C42_S75,10,8,2
6th-C51_S6,10,8,2
6th-C54_S11,10,8,2
6th-C57_S17,10,8,2
6th-C58_S20,10,8,2
6th-C59_S21,10,2,0
6th-C64_S30,10,8,2
6th-C66_S32,10,8,2
6th-C67_S36,10,8,2
6th-C71_S41,10,8,2
6th-C73_S48,10,8,2
6th-C75_S46,10,2,0
6th-C77_S53,10,8,2
6th-C79_S60,10,8,2
6th-C80_S59,10,8,2
6th-C82_S66,10,8,2
6th-C84_S64,10,8,2
6th-C85_S72,10,8,2
6th-C89_S77,10,8,2
6th-C90_S76,10,8,2
6th-C91_S84,10,8,2
6th-C93_S82,10,8,2
7th-C10_S19,10,2,0
7th-C12_S17,10,2,0
7th-C19_S36,10,8,2
7th-C1_S3,10,2,0
7th-C20_S35,10,2,0
7th-C21_S34,10,8,2
7th-C25_S43,10,8,2
7th-C28_S48,10,2,0
7th-C2_S2,10,2,0
7th-C31_S53,10,8,2
7th-C3_S1,10,8,2
7th-C45_S77,10,8,2
7th-C4_S8,10,8,2
7th-C50_S5,10,8,2
7th-C52_S9,10,2,0
7th-C53_S10,10,8,2
7th-C57_S16,10,8,2
7th-C59_S21,10,8,2
7th-C60_S22,10,8,2
7th-C62_S27,10,8,2
7th-C64_S31,10,2,0
7th-C65_S32,10,8,2
7th-C66_S33,10,2,0
7th-C73_S47,10,2,0
7th-C77_S51,10,8,2
7th-C80_S57,10,2,0
7th-C84_S62,10,8,2
7th-C89_S74,10,8,2
7th-C8_S13,10,8,2
7th-C90_S73,10,8,2
7th-C94_S83,10,8,2
7th-C96_S82,10,8,2
8th-C10_S100,10,8,2
8th-C18_S110,10,8,2
8th-C24_S120,10,8,2
8th-C2_S85,10,8,2
8th-C38_S147,10,2,0
8th-C44_S155,10,8,2
8th-C47_S160,10,8,2
8th-C61_S107,10,8,2
8th-C65_S113,10,8,2
8th-C70_S123,10,8,2
8th-C75_S128,10,8,2
8th-C87_S148,10,8,2
9th-C10_S18,10,8,2
9th-C11_S17,10,8,2
9th-C13_S24,10,8,2
9th-C14_S23,10,8,2
9th-C16_S30,10,2,0
9th-C1_S3,10,2,0
9th-C25_S45,10,8,2
9th-C38_S64,10,8,2
9th-C3_S1,10,11,4
9th-C41_S70,10,8,2
9th-C46_S79,10,8,2
9th-C51_S6,10,8,2
9th-C57_S16,11,3,12
9th-C59_S20,10,8,2
9th-C65_S32,10,8,2
9th-C69_S39,10,8,2
9th-C6_S7,10,8,2
9th-C70_S42,10,8,2
9th-C81_S55,10,8,2
9th-C86_S67,10,8,2
9th-C88_S73,10,8,2
9th-C89_S72,10,8,2
9th-C8_S14,10,8,2
9th-C91_S78,10,8,2
9th-C93_S76,10,8,2
9th-C94_S83,10,2,0
AZ_C10,14,11,4
AZ_A8,14,8,2
AZ_D6,14,11,4
AZ_H11,14,11,4
AZ_E7,0,2,0
AZ_G2,14,11,4
AZ_H6,0,2,0
AZ_F7,14,8,2
AZ_C4,14,11,4
AZ_F2,14,2,0
AZ_F1,14,11,4
AZ_D2,14,11,4
HP1502401_B14,0,2,0
HP1502401_G14,0,2,0
HP1502401_D13,0,2,0
HP1502401_J22,0,2,0
HP1502401_G24,0,2,0
HP1502401_N8,0,2,0
HP1502401_O16,0,2,0
HP1502401_H22,0,2,0
HP1502401_A7,0,2,0
HP1502401_B7,0,2,0
HP1502401_H11,0,2,0
HP1502401_E22,0,2,0
HP1502401_N1,0,2,0
HP1502401_D7,0,2,0
HP1502401_C18,0,2,0
HP1502401_F22,0,2,0
HP1502401_B24,0,2,0
HP1502401_C6,0,2,0
HP1502401_I6,10,2,0
HP1502401_G4,0,2,0
HP1502401_B21,0,2,0
HP1502401_D3,0,2,0
HP1502401_G6,0,2,0
HP1502401_C10,0,2,0
HP1502401_E19,0,2,0
HP1502401_J10,0,2,0
HP1502401_D6,0,2,0
HP1502401_M2,0,2,0
HP1502401_D22,0,2,0
HP1502401_G20,5,6,14
HP1502401_L10,0,2,0
HP1502401_M12,0,2,0
HP1502401_G22,0,2,0
HP1502401_B1,0,2,0
HP1502401_F24,0,2,0
HP1502401_E10,0,2,0
HP1502401_G5,0,2,0
HP1502401_A6,14,8,2
HP1502401_O7,0,2,0
HP1502401_H12,0,2,0
HP1502401_F9,0,2,0
HP1502401_F16,10,2,0
HP1502401_M20,0,2,0
HP1502401_C21,0,2,0
HP1502401_C7,0,2,0
HP1502401_H19,0,2,0
HP1502401_I24,0,2,0
HP1502401_N21,0,2,0
HP1502401_A10,0,2,0
HP1502401_J12,0,2,0
HP1502401_F21,0,2,0
HP1502401_B23,0,2,0
HP1504101T2D_O12,0,2,0
HP1504101T2D_E16,0,2,0
HP1504101T2D_C24,0,8,2
HP1504101T2D_B6,0,2,0
HP1504101T2D_D8,6,6,14
HP1504101T2D_N10,0,2,0
HP1504101T2D_G9,8,7,15
HP1504101T2D_E24,0,2,0
HP1504101T2D_C18,0,2,0
HP1504101T2D_B3,14,11,4
HP1504101T2D_H6,0,2,0
HP1504101T2D_I21,0,2,0
HP1504101T2D_H23,0,2,0
HP1504101T2D_D9,0,2,0
HP1504101T2D_E15,0,2,0
HP1504901_O20,14,11,4
HP1504901_E16,0,2,0
HP1504901_L8,14,2,0
HP1504901_G8,0,2,0
HP1504901_B22,0,2,0
HP1504901_P14,0,2,0
HP1504901_N13,0,2,0
HP1504901_L17,0,2,0
HP1504901_C17,0,2,0
HP1504901_B11,0,2,0
HP1504901_F17,0,2,0
HP1504901_K19,0,2,0
HP1504901_O8,14,11,4
HP1504901_H17,0,2,0
HP1504901_H5,0,2,0
HP1504901_F11,0,2,0
HP1504901_G12,0,2,0
HP1504901_A16,14,11,4
HP1504901_J7,0,2,0
HP1504901_B7,0,2,0
HP1504901_G4,0,2,0
HP1504901_K22,0,2,0
HP1504901_N8,14,2,0
HP1504901_E10,0,2,0
HP1504901_L22,0,2,0
HP1504901_E21,14,11,4
HP1504901_H18,0,2,0
HP1504901_G16,0,2,0
HP1504901_J3,0,2,0
HP1504901_D7,0,2,0
HP1504901_B10,0,2,0
HP1506401_K1,0,2,0
HP1506401_C9,0,2,0
HP1506401_J19,0,2,0
HP1506401_F12,0,2,0
HP1506401_F24,0,2,0
HP1506401_F8,0,2,0
HP1506401_N20,0,2,0
HP1506401_M5,0,2,0
HP1506401_P20,0,2,0
HP1506401_J17,0,2,0
HP1506401_I23,0,2,0
HP1506401_F18,0,2,0
HP1506401_O10,0,2,0
HP1506401_C15,0,2,0
HP1506401_C4,0,2,0
HP1506401_G9,0,2,0
HP1506401_L14,0,2,0
HP1506401_A15,0,2,0
HP1506401_O11,0,2,0
HP1506401_I11,0,2,0
HP1506401_L5,0,2,0
HP1506401_P12,0,2,0
HP1506401_F11,0,2,0
HP1506401_F22,0,2,0
HP1506401_N11,0,2,0
HP1506401_A24,0,2,0
HP1506401_K21,0,2,0
HP1506401_D13,0,2,0
HP1506401_C8,0,2,0
HP1506401_F9,0,2,0
HP1506401_P14,0,2,0
HP1506401_L2,10,2,0
HP1506401_G6,0,2,0
HP1506401_A17,0,2,0
HP1506401_B8,0,2,0
HP1506401_I12,0,2,0
HP1506401_G12,0,2,0
HP1506401_B11,0,2,0
HP1507101_L22,0,2,0
HP1507101_D6,0,2,0
HP1507101_P2,0,2,0
HP1507101_L24,0,2,0
HP1507101_J8,0,2,0
HP1507101_F14,0,2,0
HP1507101_N5,0,2,0
HP1507101_K23,0,2,0
HP1507101_H24,0,2,0
HP1507101_F11,0,2,0
HP1507101_H4,0,2,0
HP1507101_D22,0,2,0
HP1507101_C7,0,2,0
HP1507101_D3,0,2,0
HP1507101_A12,0,2,0
HP1507101_C10,0,2,0
HP1507101_I12,0,2,0
HP1507101_J19,0,2,0
HP1507101_H10,0,2,0
HP1507101_A6,0,2,0
HP1507101_N6,0,2,0
HP1507101_O3,0,2,0
HP1507101_L16,0,2,0
HP1507101_K15,0,2,0
HP1507101_N13,0,2,0
HP1507101_E14,0,2,0
HP1507101_A13,0,2,0
HP1507101_J20,0,2,0
HP1507101_O9,0,2,0
HP1507101_M8,0,2,0
HP1507101_I18,14,11,4
HP1507101_H17,0,2,0
HP1507101_C12,0,2,0
HP1507101_O14,0,2,0
HP1507101_D23,0,2,0
HP1507101_C15,14,11,4
HP1507101_F23,0,2,0
HP1507101_O19,0,2,0
HP1507101_B5,0,2,0
HP1507101_F4,0,2,0
HP1507101_O8,0,2,0
HP1508501T2D_O4,0,2,0
HP1508501T2D_F3,0,2,0
HP1508501T2D_A10,0,2,0
HP1508501T2D_H2,0,2,0
HP1508501T2D_I8,0,2,0
HP1508501T2D_C14,0,2,0
HP1508501T2D_B21,0,2,0
HP1508501T2D_F1,0,2,0
HP1508501T2D_B20,0,2,0
HP1508501T2D_K20,0,2,0
HP1508501T2D_G5,0,2,0
HP1508501T2D_M14,0,2,0
HP1508501T2D_F7,0,2,0
HP1508501T2D_D12,0,2,0
HP1508501T2D_P1,0,2,0
HP1508501T2D_J6,0,2,0
HP1508501T2D_C4,0,2,0
HP1508501T2D_J24,0,2,0
HP1508501T2D_C17,10,11,4
HP1508501T2D_B16,14,11,4
HP1509101_G2,6,11,4
HP1509101_C1,0,2,0
HP1509101_D18,0,2,0
HP1509101_K9,0,2,0
HP1509101_I11,0,2,0
HP1509101_C23,0,2,0
HP1509101_G9,0,2,0
HP1509101_P1,0,8,2
HP1509101_N21,0,2,0
HP1509101_B13,0,2,0
HP1509101_P7,0,2,0
HP1509101_O6,0,2,0
HP1509101_O18,0,2,0
HP1509101_N23,0,2,0
HP1509101_E22,0,2,0
HP1509101_J19,0,2,0
HP1509101_L14,0,2,0
HP1509101_G12,0,2,0
HP1509101_P15,0,8,2
HP1525301T2D_F15,0,2,0
HP1525301T2D_N3,0,2,0
HP1525301T2D_I6,0,2,0
HP1525301T2D_F23,0,2,0
HP1525301T2D_M7,0,2,0
HP1525301T2D_L14,10,8,2
HP1525301T2D_N18,0,2,0
HP1525301T2D_D23,0,2,0
HP1525301T2D_H10,10,8,2
HP1525301T2D_L17,0,2,0
HP1525301T2D_G8,0,2,0
HP1525301T2D_M14,0,2,0
HP1526901T2D_P9,0,2,0
HP1526901T2D_E11,0,2,0
HP1526901T2D_J6,0,2,0
HP1526901T2D_G21,0,2,0
HP1526901T2D_H24,0,2,0
HP1526901T2D_A1,0,2,0
HP1526901T2D_M15,0,2,0
